PSLL,Solution
"29.1074	1100011100100010110000100101001000000000100000000000000000001100000000100100000111100110000000000001000001100011001100010000100000010100100000111011011000101110001011000010101000111010000010010111101110100011110101001110011100111001101111011110101011100100111110101101010011111101010111100111111110101111001110110111010111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111101111111111111111111111111111111011101110110111111111111111111111110100011110101111100111010001110110111110111011111001101101111100001111001010101010001010110011111100001100110001000110111000101100100010101101110001000101000011010001001000000010010001000010100000000001110010100000000001010000011010000000001001000001000000011101101",
29.1074	1100011100100010110000100101001000000000100000000000000000001100000000100100000111100110000000000001000001100011001100010000100000010100100000111011011000101110001011000010101000111010000010010111101110100011110101001110011100111001101111011110101011100100111110101101010011111101010111100111111110101111001110110111010111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111101111111111111111111111111111111011101110110111111111111111111111110100011110101111100111010001110110111110111011111001101101111100001111001010101010001010110011111100001100110001000110111000101100100010101101110001000101000011010001001000000010010001000010100000000001110010100000000001010000011010000000001001000001000000011101101
9.2048	1000100101101100010010000001000000100010001001100010000010000000000000001101000001000100101000100011010100001010010010000110000100111100010001000100110111110010011000010110101010101110001011101111110100111110100100100100110011000101111110101100110110110110110101011101111111101000111111111100111111111101111011110111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100101111111111110111010011110011101011111111110011101011111111010111011111111101011100111101111111010001100101011111101001101000011101001000010110001010100111100001001001111000111101100101001010000000110000100000000110100110101001000000010001000010010000001001001000110000010001000000010100000010010100000001110100001
15.1837	1000000100000010000000100001000001000000010000000000100000100000100001000001000000100000010000000100001000000100000010000001000010000000100000010001000000000000100010000000001000000010000100000100000100000010000010001000000000010000001000100000100010000000100000100000010000001000000000100001000001000001000000001000100010001000000100000000000010001000000100010000100000001000010000100000100000100001000001000100001000010000100010000100010001000010000000100000010000100001000000100010001000010000000100000000100000010001000001000100000010000000100000000100001000001000001000000001000000100000100001000010000001000000010000100010001000010001000010000100001000100000100001000001000000001000000100000010001000000010000000001000010001000010001000000000100010001000001000010001000001000000100000100000010001000000000001000000010000000010000001000000010000001000001000000100001000000010001000010001000000010000000100000001000010001000000010000001000000100000000000100000000010000010000100010001000100000001
19.6572	1000001000100000100010000100001000100000100000010001000010000010000000010000100010000001000100000100000001000000000000000010000000000000000010000010001000001000100000100000000001000000000001000000100000000000001000000001000010000100000000010000001000000000010000000010000000010000010000010000000000010001000000000100001000000000000000100010001000000100000000100000000100000000010000000000000000010001000000000000000100000100000000001000000000000000000010000010000100010000000000100000000100000000000000001000000100000000100001000001000000000010000100010000001000000010000000010000000010000000000000000100000000100000010000000000010000010000000001000000100000000000000000010000001000000000010000001000001000000100010000100000000000001000000100000010000000000001000000000010000001000000000000001000000100000010000001000000100000000000000000100000100010000000100000000100000010000100000000000000100000010001000010000001000000100001000000010000001000000000000100000000001000000100000100000010000100000100000000010000010001000001000100010000100010000100010001000010000100001000010001000000100010001000001000000100010000100000100000000000000000000100001000100000001000010000001000000001000000001000100010001000000100010000001000001000001000000100000010000010000010001000100001000100010001000001000100000000100001000100010001000100010001000100010001000100010000001000100000001000001000001000000010001000000100010001000100001000010000010001000001000100000001000100010001000100000100000100001000100000100010000100000100001000000100010001000001000001000001000001000000100000010001000100010001000100001000001000010000010001000100010000010000010000000100010001000100010001000100010001000100010001000000010001000100000100001000100001000000000100001000100010000000100001000100010001000010000010001000100001000001000010001000100010001000100010001000100001000100000010000100001000010000100001000100001000001000000010000001000010001000010000010000000001000001000100000100010001000100001000100010000010000010000010000001000001000010001000100001000010000100010001000010001000100010000001000000000010000100000100000100000010001000010000100010000010000100010001000001000100010001000010000010001000010000010001000100010000000000100010000100001000010000100010001000001000010000100001000010000100000010001000100010001000001000010000010001000001000010001000000100001000010000001000100000010000100001000001000100000100010000000100001000000001000100010000010000000001000010001000000100000001000010001000100010001000010001000000100001000100010001000001000100001000100000100001000001000100010000100010000001000001000100000100010000010000010001000000100000010001000000010000001000001000000000000000010001000001000000000010000001000010001000000010000000000000010000100010000000010000010000001000001000000100001000000100000000001000000000010000001000000010000000000001000010000100001000000010000010000100010000010000010000001000010000001000001000000000100000100000000100001000000010001000000100000100010000001000100010001000100000010001000100001000001000001000000010000001000100001000000100010000100001000000100001000100000000010000100010000001000001000000100001000100010000000100000100000000000010000000000000100000010000000000010000000000100000100010000010001000001000000000000000001000000000000000000100001000010000000001000000100000000001000000001000000001000001000001000000000001000010000000000010000000010001000000000000010000100001000000100000000000100000100000000100000010000000100000100000010000100000000000001000000000000001000001000000001000000100000001000000100000100010001000000001000000001000000000000100000000100000000010000001000000000100000001000001000001000000001000000100000000000100000001000100000100001000000010000000010000010000100001000000100000100000100000001000001000100000010001000010000000010000010000100010000001000001000100001000010001000001000000000000000000010000100000100000100000000001000000100000100000000000010000010000000000100000000010000100000100000100000010000000100000100000100000010000100001
0.0000	1101000000000000111001000100110000000001100000011000110110000000000000000000000001000000010011100010100010100000010100001001100010010010100001110100010011000010000101110001110010111100011100101100101100111011101011101101111100011101110011001011101011111010101111111001111011101111110101101011111111101111101011101111111111101111111111111111100111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111101111101101111111111011111011111101111110111111101110011101110011111100101111111011111011011101010110101111000101111000110100000011000111110110001101001011111001011111010000100011111001010101000010100000100000010011001001101110001001000000000100110001000001001000101000000000110000110010000000010010100000000010011101001001111
28.3338	1011010000010010000010000100000000100000000100000000010000000000000000010010000100100100000000110010000010000000100000100010000111010010000101001010001110001000100101000110000101100011101010110011000000010010011111110010111001001101110111001100111011110100011110110111001101110110010111011011011101100101110001111111011111111010100111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101011111111111111111101111001111101101111100110110111011111110100111100101011100010011011111110100000100111011000110110111011111011100100011000000011110011100000011010000110001010010011000100000000001000001100001000010100000000010001000001100010000100100000000110000000101000000010000001000010000101
28.2019	1100101000001000000100010000010010000010000000001010000000000000010000000000001100010011001100000000110000000000100011000010100000100100100010110000110100100101010100010101111001000100011000101001100001000011111111111001110101010011000001100110111101100010101100001111111111011011110110111101111111101011111110111111111110110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111011010111111001111111110110101101011101111101011111111101011101111110101111111110000110111100111011011100110101101010100001001110010000100110111110111011010000010000111100100101000001111001000100010000010011100001010000100000001110000001000100010000011000000000001000001000000001010001000000000001001000001000111
28.4220	1001011010000001100011100000000001000000000000100000000010000110000010110001000000001000100000010000100000010000100111110000001001000001000111000100010000100111001110000111100011110111011001111100011001100001100111101011101011001100000011111100110101101101110101111101011111111111010100111101101110111111111101110110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011101101111111111111101101111111110111101111011111010100111111101111110111111111101000110101110111011001000011101000010101001001011111011100000001101101010111110110000010011000101100001110000100000100111110010100010001010010000100000010000100010001000000010000011100000000000100010000100010001000100010000000000000000000001000000001
29.1722	1010100010000000100001000000000010001001000010011000000000000000000000001000001011000011000000001001010000000010010000010010101000111000000001000010100101110010111010010000111001010111011110010101111001010010011000000110111111011010101001011101110111010110111101101110101111111111111010110011110010110110111101111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111011111111111110001111111111011010001101110101111011101011011100110111100100111010000111110001111111100011110010101100101011000011000100101110101000001100101011110000100000001000001010011100010000100000010100100000000010011101001000001100100000000000100000000000110000000000010000010100011000001000000100000111
28.3458	1110000001000000100000010001000101000010000000000010001001000001000000111000001000010000001100000001010000000001001011100000000001000000000000100101101000010010110011100010000000111010110001111101111001110011111010001111100100011001100010110111110001111001000011111101011100111001111010111101111111111010110111111111111111111111110111111111111100111111101110111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111011011111111111111111111111111111100111111111001110111111101101101100111101011111111100100111110010100010010111000100110111000101110110100001111111101010101000110100010100000110010100110011000000001001010110010000110100100001001010000010001000010000100000001000000100000110001000000000100000000100100010001100001011
23.2752	1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101011000001000000110100100110001001100010101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111101100110110000111111110010100011001011000000100000110101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
28.0733	1000001110000000000000001000000001000010000000000000000100000000100100001000000000000001000010000000001000001000001010101000000010000000101011011000110000000011000000100011010110110001101001100110010001101011001010110011010101101100010111010100010100101110101101111111110110010111101101111111111010010011110111011111000111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110101110111101101011111111101010101100110111010110111111111111110010010111010011110000011110011111000000100110110100100101010111000101001111000110101110100000001010001101000000100010011101000000000000001000000000000100000000000000000000000000000001000010000000100000000001000000001001000100000000100100000100010000000000000001
25.5347	1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000001000000000000000010000000000000000000000000001000000110001010001010110100110110010000010100000011010111010010111111100101110000011110111111101011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000111110011001001010010010100110010010111111001011010001100000010000100010001100100000010010100011000000001000000000000000010000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
27.9625	1100001001000000000000000100000001000000000000001001100010000000001000000000001000110000000010101000000000001001110000100100000000000100100110000001011000001100000001011010001010000101101000101101010000000010111101010111011011001110100111010011001110111011001101111111011011010111010101011110101000111010011110110111111111111111111111101111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111101111111111111111111111111010111011111011011110111110111010111111100010101101110010111010011011100110010111000001100110000110101101101011110000110011000010110011110101100010000100101010000000010100000000001000001001000000010000100010001000100000001000000000000001000010000000000000000010000000011000000000001000000000000000000000001
28.1817	1010100100000000000000000000010000000000010001000000100000000000001100010000000010000001000010000010000000010010100001100010000010000010100010001010100100000000000001100000000001111110010010001101010000100011111110111011100110100101101011011111100101111011011000110000101111100111010110111111100111111110011110110100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111100101111111111011111110101101100001110111011001110010110110100111110111110101011001101001101110110000111001010000001110011010100010010001000111011010100001110001001010100000000010001000000100000000011000101010001100000000001001000000100001000001000000110000000000000001100000000000000010000001000010001
23.5326	1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000010000000000000001100001000100110001001001101101010010111000011110001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110010101101110101110010101011101010001100000001110101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
